YEAR,DESCRIPTION,WEIGHT,UNITS,1,2,3,4,5,6,7,8,9,10,11,12
2018,NATURAL,1,12,18,16,47,23,39,34,28,32,31,31,34,38
2018,NATURAL,200,24,11,8,3,2,1,0,18,1,2,2,1,0
2018,SWEET,750,12,0,3,3,3,5,4,1,7,6,2,2,2
2018,SALTED,750,12,3,6,1,4,3,6,6,3,6,4,2,7
2018,SPICY,750,12,1,0,0,0,2,0,0,2,0,0,0,1
2018,SOUR,750,12,1,0,0,1,0,0,0,1,1,0,0,0
2018,NATURAL,700,12,12,17,11,13,3,19,16,7,32,11,9,23
2018,NATURAL,1,12,13,9,13,28,13,17,23,15,10,9,14,37
2018,NATURAL,200,24,7,0,2,0,4,7,18,2,4,0,1,1
2018,SWEET,750,12,2,3,4,36,39,2,7,13,15,3,10,4
2018,SALTED,750,12,12,15,10,5,34,3,4,1,8,8,9,9
2018,SPICY,750,12,2,3,3,0,12,1,2,2,0,2,2,2
2018,SOUR,750,12,4,0,1,4,0,2,2,0,10,15,0,4
2018,NATURAL,700,12,2,4,4,5,4,11,0,4,5,3,0,4
2018,NATURAL,1,12,3,0,5,0,2,5,4,1,7,3,6,4
2018,NATURAL,200,24,0,0,2,4,5,4,14,8,7,1,4,2
2018,SWEET,750,12,1,0,6,3,4,2,4,1,2,0,1,1
2018,SALTED,750,12,1,0,1,0,1,1,3,0,3,1,1,1
2018,SPICY,750,12,0,0,0,0,0,0,6,2,0,0,0,1
2016,SWEET,750,12,0,0,0,1,0,0,0,0,0,0,0,1
2017,NATURAL,700,12,0,4,10,5,5,7,8,2,5,2,13,8
2017,NATURAL,1,12,2,4,1,4,28,7,21,2,1,2,2,1
2017,NATURAL,200,24,1,3,0,0,0,1,1,0,4,2,0,1
2017,SWEET,750,12,0,1,1,0,0,0,1,0,0,0,0,0
2017,SALTED,750,12,4,0,0,0,1,0,0,1,0,0,0,0
2018,NATURAL,700,12,3,13,4,6,25,9,7,2,12,4,11,3
2018,NATURAL,700,12,10,12,27,40,68,39,16,9,29,20,21,43
2018,NATURAL,1,12,28,34,22,21,38,35,51,40,29,35,40,121
2018,NATURAL,200,24,3,0,0,2,7,7,17,16,16,3,9,0
2018,SWEET,750,12,14,22,10,50,15,11,13,14,25,16,14,27
2018,SALTED,750,12,21,13,9,6,76,11,7,15,11,3,19,53
2018,SPICY,750,12,1,2,3,1,4,0,0,3,3,6,6,6
2018,SOUR,750,12,5,3,3,1,9,2,2,0,9,2,0,10
2018,NATURAL,700,12,16,16,24,24,15,7,8,8,7,17,3,14
2018,NATURAL,1,12,21,23,14,14,21,25,26,22,20,23,14,30
2018,NATURAL,200,24,15,10,7,0,4,9,6,11,2,1,6,9
2018,SWEET,750,12,1,2,5,12,10,4,2,0,0,1,1,4
2018,SALTED,750,12,0,2,3,4,7,2,3,0,6,1,4,1
2018,SPICY,750,12,1,2,0,0,0,0,1,1,1,1,4,4
2018,SOUR,750,12,0,0,0,0,0,0,0,0,0,2,0,0
2018,NATURAL,700,12,38,32,40,63,52,80,14,17,40,44,20,16
2018,NATURAL,1,12,19,14,22,17,11,19,12,16,18,23,26,95
2018,NATURAL,200,24,28,3,7,3,13,11,17,0,15,4,6,0
2018,SWEET,750,12,9,11,19,124,12,5,10,7,15,16,11,43
2018,SALTED,750,12,3,3,6,21,24,9,6,8,15,4,7,28
2018,SPICY,750,12,3,5,2,1,9,5,5,7,7,9,7,10
2018,SOUR,750,12,7,2,7,3,1,1,1,4,8,6,0,10
2018,NATURAL,700,12,36,14,29,52,93,59,23,23,24,29,21,21
2018,NATURAL,1,12,19,18,28,38,28,23,21,20,25,34,29,73
2018,NATURAL,200,24,14,0,12,12,0,3,0,0,2,1,0,2
2018,SWEET,750,12,10,1,9,15,10,6,7,7,8,9,6,20
2018,SALTED,750,12,1,1,1,12,3,1,2,0,1,6,2,17
2018,SPICY,750,12,2,4,5,3,8,6,4,3,0,3,0,3
2018,SOUR,750,12,5,1,3,4,3,1,1,2,5,0,2,2
2018,NATURAL,700,12,18,31,25,47,28,19,21,9,10,17,140,24
2018,NATURAL,1,12,17,16,18,9,14,19,17,13,1,15,17,51
2018,NATURAL,200,24,4,0,0,1,1,1,3,6,0,3,2,10
2018,SWEET,750,12,12,7,4,26,12,12,7,7,9,10,8,36
2018,SALTED,750,12,3,5,0,1,2,1,1,0,0,1,3,11
2018,SPICY,750,12,7,2,5,2,6,7,11,1,11,3,2,5
2018,SOUR,750,12,2,4,0,0,0,1,2,1,7,5,0,4
2018,NATURAL,700,12,1,9,7,15,15,15,5,9,3,8,27,35
2018,NATURAL,1,12,6,5,17,22,23,21,18,5,11,7,34,24
2018,NATURAL,200,24,0,0,0,0,7,0,2,0,4,6,0,3
2018,SWEET,750,12,3,1,3,6,7,3,2,4,5,2,3,32
2018,SALTED,750,12,4,0,2,2,9,2,5,5,3,10,13,36
2018,SPICY,750,12,3,5,1,1,2,1,2,3,2,0,3,1
2018,SOUR,750,12,0,0,0,3,0,8,1,3,2,0,0,5
2018,NATURAL,700,12,3,3,5,6,8,6,3,2,2,3,7,17
2018,NATURAL,1,12,13,8,7,12,3,6,2,14,2,15,11,55
2018,NATURAL,200,24,2,0,0,0,2,2,0,0,3,0,1,2
2018,SWEET,750,12,2,0,1,4,2,1,1,3,2,1,1,15
2018,SALTED,750,12,0,0,0,1,5,5,4,0,2,1,2,10
2018,SPICY,750,12,0,0,2,1,6,8,4,0,1,3,1,4
2018,SOUR,750,12,0,1,0,0,0,0,0,0,6,0,0,0
2018,NATURAL,1,12,5,3,2,1,2,3,2,4,2,9,13,7
2018,NATURAL,200,24,3,0,0,4,1,1,0,2,0,0,2,0
2018,SWEET,750,12,0,0,1,1,0,0,0,0,2,0,3,0
2018,SALTED,750,12,0,0,0,0,0,0,0,0,1,0,0,0
2015,SWEET,750,12,0,0,0,0,0,0,0,0,0,0,0,7
2015,SALTED,750,12,0,0,0,0,0,0,0,0,0,0,3,4
2018,NATURAL,700,12,4,3,3,13,6,7,6,5,11,2,6,9
2018,NATURAL,1,12,2,0,2,6,8,4,8,2,2,22,8,11
2018,NATURAL,200,24,2,0,0,2,3,0,15,1,1,0,1,1
2018,SWEET,750,12,0,0,9,14,3,2,2,10,5,8,5,4
2018,SALTED,750,12,2,4,16,7,0,3,1,1,15,0,2,9
2018,SPICY,750,12,0,2,2,0,0,1,1,2,3,0,0,0
2018,SOUR,750,12,4,0,0,1,1,0,0,0,6,0,0,0
2018,NATURAL,700,12,3,0,3,3,0,0,2,4,3,2,1,2
2018,NATURAL,1,12,2,0,1,0,1,0,1,2,0,5,2,4
2018,NATURAL,200,24,1,1,0,0,0,2,2,0,0,3,2,2
2018,SWEET,750,12,1,0,0,2,1,3,3,2,4,1,4,8
2018,SALTED,750,12,3,1,1,1,2,0,1,1,0,0,1,0
2018,SPICY,750,12,1,0,0,0,1,1,0,0,0,2,0,1
2018,SOUR,750,12,1,0,0,0,1,0,0,0,1,0,0,0
2018,NATURAL,700,12,33,39,55,69,52,53,29,27,30,48,29,25
2018,NATURAL,1,12,18,9,28,22,41,50,45,55,60,48,50,69
2018,NATURAL,200,24,11,1,1,2,7,7,2,4,13,1,1,9
2018,SWEET,750,12,15,10,23,25,26,21,28,36,48,14,27,55
2018,SALTED,750,12,9,15,15,13,8,22,13,11,26,15,16,24
2018,SPICY,750,12,11,9,3,8,21,13,12,14,7,8,17,19
2018,SOUR,750,12,6,0,0,2,8,0,1,0,7,9,4,12
2018,NATURAL,700,12,6,7,9,14,9,7,7,5,5,5,6,9
2018,NATURAL,1,12,10,6,15,8,13,9,16,5,25,47,27,19
2018,NATURAL,200,24,2,0,0,0,2,3,0,0,4,3,2,1
2018,SWEET,750,12,1,0,6,0,3,3,1,2,0,1,1,1
2018,SALTED,750,12,4,11,7,7,13,6,4,1,2,5,3,2
2018,SPICY,750,12,0,0,1,0,2,0,0,1,1,0,0,1
2018,NATURAL,700,12,14,14,40,42,17,41,7,34,28,9,262,3
2018,NATURAL,1,12,30,28,26,12,17,15,7,11,24,26,19,23
2018,NATURAL,200,24,1,0,0,1,1,1,3,2,1,1,0,0
2018,SWEET,750,12,7,3,3,7,10,1,5,2,8,8,1,4
2018,SALTED,750,12,0,1,2,3,2,2,1,0,1,0,0,1
2018,SPICY,750,12,9,2,5,2,6,1,1,0,1,0,2,2
2018,SOUR,750,12,0,0,0,6,0,0,0,2,2,2,0,0
2018,NATURAL,700,12,17,43,17,61,43,44,25,25,30,33,27,32
2018,NATURAL,1,12,31,17,42,22,21,40,41,37,37,50,51,64
2018,NATURAL,200,24,3,8,1,3,5,11,19,8,12,11,3,5
2018,SWEET,750,12,1,6,11,42,20,8,20,9,14,19,14,14
2018,SALTED,750,12,3,6,5,6,7,7,5,2,15,11,6,12
2018,SPICY,750,12,7,9,8,2,2,6,6,1,3,0,2,5
2018,SOUR,750,12,0,2,0,0,0,0,0,0,6,5,0,2
2018,NATURAL,700,12,11,7,34,8,22,17,14,10,19,9,9,22
2018,NATURAL,1,12,12,16,17,9,20,7,10,13,18,13,21,20
2018,NATURAL,200,24,11,1,7,1,7,5,12,9,30,22,25,25
2018,SWEET,750,12,0,2,1,0,0,0,2,1,5,0,0,2
2018,SALTED,750,12,1,3,0,1,10,2,7,5,9,4,4,5
2018,SPICY,750,12,3,0,1,1,13,0,3,0,0,0,2,1
2018,SOUR,750,12,2,1,1,0,0,1,1,0,1,0,0,1
2018,NATURAL,700,12,12,21,114,12,31,18,15,15,10,16,26,11
2018,NATURAL,1,12,21,14,12,6,13,22,7,16,11,17,21,22
2018,NATURAL,200,24,0,0,1,1,6,2,4,7,11,2,1,6
2018,SWEET,750,12,0,4,1,16,3,4,5,10,5,2,0,4
2018,SALTED,750,12,2,0,3,2,12,3,2,4,16,7,4,10
2018,SPICY,750,12,0,1,1,3,8,1,3,0,1,7,1,1
2018,SOUR,750,12,0,0,1,0,0,0,1,0,1,0,2,1
2018,NATURAL,700,12,4,0,2,1,4,2,2,0,1,3,0,1
2018,NATURAL,1,12,1,0,4,2,2,1,3,0,1,1,1,3
2018,NATURAL,200,24,4,0,0,0,0,0,0,0,0,0,2,1
2018,SWEET,750,12,0,0,0,3,3,2,0,0,2,0,0,0
2018,SALTED,750,12,0,0,0,0,2,2,2,0,0,0,0,0
2018,SPICY,750,12,1,0,0,0,1,0,0,0,0,0,0,1
2018,SOUR,750,12,0,0,0,0,1,0,0,0,0,0,0,0
2018,NATURAL,700,12,30,55,35,80,58,32,51,41,38,52,37,69
2018,NATURAL,1,12,51,31,58,23,31,23,36,39,46,46,67,56
2018,NATURAL,200,24,15,4,0,7,3,6,3,7,18,6,1,1
2018,SWEET,750,12,8,5,4,11,15,3,13,7,12,12,7,11
2018,SALTED,750,12,4,8,1,13,31,18,8,8,10,8,11,37
2018,SPICY,750,12,5,1,2,0,11,4,6,4,2,4,2,2
2018,SOUR,750,12,1,2,3,1,3,2,5,0,2,1,4,1
2018,NATURAL,700,12,8,26,17,64,73,81,9,4,9,5,41,27
2018,NATURAL,1,12,21,24,25,25,14,31,22,29,25,18,29,38
2018,NATURAL,200,24,5,0,0,0,7,2,2,8,6,3,3,1
2018,SWEET,750,12,8,5,5,74,7,6,3,17,8,13,15,6
2018,SALTED,750,12,1,3,4,10,3,1,0,4,4,4,8,14
2018,SPICY,750,12,1,5,4,9,6,3,4,1,6,0,5,4
2018,SOUR,750,12,4,2,1,12,3,1,0,9,7,4,1,9
2018,NATURAL,700,12,6,2,7,13,10,9,4,4,3,4,1,0
2018,NATURAL,1,12,2,1,10,7,7,5,2,6,7,7,4,8
2018,NATURAL,200,24,4,0,0,1,2,0,0,0,0,0,1,1
2018,SWEET,750,12,3,1,18,15,8,6,3,4,11,9,6,9
2018,SALTED,750,12,1,1,5,4,11,6,3,3,2,2,3,2
2018,SPICY,750,12,3,4,1,1,1,1,1,3,5,3,1,2
2018,SOUR,750,12,0,0,2,0,0,1,0,1,0,21,0,0
2018,NATURAL,700,12,7,21,14,22,33,20,4,18,12,11,4,18
2018,NATURAL,1,12,10,8,18,3,11,19,9,41,13,9,40,23
2018,NATURAL,200,24,6,1,1,2,2,2,12,0,4,0,0,0
2018,SWEET,750,12,2,1,5,7,16,14,8,5,7,2,4,23
2018,SALTED,750,12,4,4,7,2,5,8,4,10,2,0,9,4
2018,SPICY,750,12,4,4,6,2,4,12,12,19,21,1,1,6
2018,SOUR,750,12,5,5,4,3,2,6,1,9,11,1,3,3
2018,NATURAL,700,12,1,0,1,1,2,1,0,1,3,2,3,2
2018,NATURAL,1,12,0,0,3,0,1,0,1,0,0,0,0,2
2018,NATURAL,200,24,1,0,1,0,0,0,0,0,1,1,0,0
2018,SWEET,750,12,0,0,0,1,0,0,0,0,0,0,0,0
2018,SALTED,750,12,3,0,1,0,3,1,3,0,0,0,1,1
2018,NATURAL,700,12,12,25,31,27,59,142,129,67,153,139,96,140
2018,NATURAL,1,12,17,20,71,11,29,41,14,22,57,38,98,44
2018,NATURAL,200,24,2,11,0,3,9,3,3,10,7,1,0,3
2018,SWEET,750,12,3,0,1,24,11,1,3,5,7,2,4,9
2018,SALTED,750,12,3,9,1,2,3,3,4,2,1,1,8,5
2018,SPICY,750,12,0,0,0,2,6,1,1,2,1,3,0,60
2018,SOUR,750,12,2,0,0,4,0,3,2,0,14,7,1,16
2018,NATURAL,700,12,5,1,4,87,8,6,5,4,2,8,0,5
2018,NATURAL,1,12,2,5,5,6,2,3,3,3,4,4,7,10
2018,NATURAL,200,24,3,0,0,0,0,3,52,5,5,2,2,1
2018,SWEET,750,12,2,1,3,19,17,4,1,7,11,9,12,12
2018,SALTED,750,12,1,3,6,19,11,1,8,0,3,13,8,1
2018,SPICY,750,12,1,0,1,4,4,0,3,1,1,6,0,2
2018,SOUR,750,12,1,0,3,3,1,0,1,3,11,5,0,0
2018,NATURAL,700,12,4,6,17,43,32,48,21,26,29,19,19,25
2018,NATURAL,1,12,13,13,29,12,23,21,20,17,21,30,29,34
2018,NATURAL,200,24,0,0,0,0,2,0,1,0,2,2,1,1
2018,SWEET,750,12,1,14,3,24,6,4,0,13,2,0,0,3
2018,SALTED,750,12,1,3,5,11,1,4,3,2,3,2,4,2
2018,SPICY,750,12,2,5,2,6,0,9,0,1,0,0,1,0
2018,SOUR,750,12,1,3,2,8,2,8,1,1,2,1,0,6
2018,NATURAL,700,12,12,7,14,28,25,14,8,13,31,16,25,22
2018,NATURAL,1,12,16,15,15,16,14,35,19,24,39,29,36,32
2018,NATURAL,200,24,11,0,0,0,7,2,1,0,6,1,0,1
2018,SWEET,750,12,1,3,1,33,8,7,17,14,12,21,14,16
2018,SALTED,750,12,5,9,12,7,15,5,3,4,3,5,3,4
2018,SPICY,750,12,2,7,4,0,6,0,3,1,1,5,6,6
2018,SOUR,750,12,0,0,1,1,1,2,4,1,1,1,0,3
2018,NATURAL,700,12,30,28,23,43,21,15,12,6,8,16,15,31
2018,NATURAL,1,12,18,11,18,14,9,30,37,16,44,17,107,56
2018,NATURAL,200,24,26,1,0,1,5,0,3,1,8,2,0,2
2018,SWEET,750,12,32,1,5,23,28,10,13,3,9,9,6,19
2018,SALTED,750,12,6,3,2,11,21,17,14,6,13,13,11,16
2018,SPICY,750,12,7,3,3,6,5,3,27,27,18,13,8,3
2018,SOUR,750,12,10,0,2,4,2,3,5,0,7,4,0,3
